//Infinity SDlogger
//Ver0.26
[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0199
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=2
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=178       
StartTime=2019/11/05 21:10:31
EndTime=2019/11/05 21:11:10
DepAdjRho=1.0000
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2012/12/21 8:52:01
Ch1=-3.09483300e-01,1.010723000e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.583644e+00,+1.069276e-03,-1.253192e-08,+2.870215e-13,-3.440319e-18,+2.475291e-23,+0.000000e+00,+0.000000e+00,
Ch4=-6.404070e-03,+3.820356e+01,-4.291268e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-4.421561,6.771150e-3,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,
Ch7=-9.731543,1.489893e-2,7.630155e-8,1.074271e-15,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,
Ch8=-4.44839700e01,2.466375000e06,-5.37886700e03,1.060000000e-02,4.400000000e-03,0.000000000e00,-2.10696761e-01,1.0033179056369,
Ch9=-5.308774e+00,+1.028638e-03,-8.434001e-09,+1.100968e-13,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0.1
CondDepB=0
FilmNo=122201A
[Item]
Depth [m],Temp. [deg C],Sal. [ ],Cond. [mS/cm],EC25 [uS/cm],Density [kg/m^3],SigmaT [ ],Chl-Flu. [ppb],Chl-a [ug/l],Turb-M [FTU],DO [%],Weiss-DO [mg/l],Batt. [V],G&G-DO [mg/l],B&K-DO [mg/l],
1.900,21.418,0.170,0.327,355.278,998.040,-1.968,4.84,4.84,68.88,64.77,5.724,8.19,5.736,5.737,
2.000,21.419,0.169,0.326,353.818,998.040,-1.969,4.84,4.84,69.51,70.27,6.210,8.19,6.223,6.223,
2.100,21.418,0.168,0.325,352.446,998.040,-1.969,4.85,4.85,69.45,77.03,6.807,8.19,6.822,6.822,
2.200,21.417,0.168,0.324,352.153,998.041,-1.969,4.85,4.85,68.97,66.61,5.886,8.19,5.899,5.899,
2.300,21.416,0.168,0.324,352.091,998.041,-1.969,4.67,4.67,62.85,68.34,6.043,8.18,6.056,6.056,
2.400,21.416,0.168,0.324,351.535,998.041,-1.969,4.67,4.67,61.34,70.61,6.247,8.19,6.260,6.260,
2.500,21.419,0.172,0.332,360.292,998.045,-1.967,4.65,4.65,61.95,75.29,6.661,8.18,6.675,6.675,
2.600,21.421,0.170,0.328,356.525,998.043,-1.968,4.67,4.67,63.59,72.03,6.371,8.18,6.385,6.386,
2.700,21.426,0.182,0.351,381.317,998.052,-1.960,4.77,4.77,65.70,68.08,6.021,8.19,6.034,6.034,
2.800,21.432,0.187,0.361,391.775,998.055,-1.958,4.83,4.83,68.27,68.15,6.022,8.19,6.035,6.035,
2.900,21.435,0.215,0.413,448.186,998.075,-1.938,4.85,4.85,69.02,66.92,5.912,8.20,5.925,5.925,
3.000,21.442,0.238,0.457,495.299,998.092,-1.922,4.87,4.87,69.43,68.92,6.086,8.18,6.099,6.100,
3.100,21.444,0.286,0.548,593.968,998.128,-1.885,4.85,4.85,69.30,68.07,6.008,8.19,6.021,6.021,
3.200,21.442,0.370,0.703,762.234,998.193,-1.821,4.82,4.82,68.65,63.84,5.632,8.19,5.644,5.644,
3.300,21.435,0.396,0.750,814.130,998.215,-1.800,4.80,4.80,68.24,61.79,5.450,8.19,5.462,5.462,
3.400,21.432,0.408,0.773,838.392,998.225,-1.790,4.79,4.79,68.41,66.22,5.840,8.19,5.853,5.853,
3.500,21.430,0.425,0.805,873.217,998.239,-1.776,4.77,4.77,68.00,60.81,5.362,8.19,5.374,5.374,
3.600,21.430,0.423,0.799,867.602,998.238,-1.778,4.77,4.77,68.25,62.78,5.536,8.20,5.548,5.548,
3.700,21.431,0.423,0.801,869.135,998.239,-1.778,4.75,4.75,67.85,72.56,6.399,8.19,6.413,6.413,
3.800,21.432,0.432,0.816,885.620,998.245,-1.772,4.69,4.69,64.14,71.22,6.281,8.19,6.294,6.294,
3.900,21.426,0.482,0.907,984.903,998.285,-1.732,4.62,4.62,61.12,68.17,6.012,8.20,6.025,6.025,
4.000,21.413,0.577,1.079,1171.329,998.361,-1.657,4.60,4.60,58.59,66.56,5.871,8.18,5.883,5.884,
4.100,21.406,0.605,1.129,1226.311,998.384,-1.634,4.53,4.53,57.88,60.64,5.348,8.19,5.360,5.360,
4.200,21.400,0.630,1.173,1273.796,998.405,-1.614,4.52,4.52,58.17,68.86,6.073,8.18,6.086,6.086,
4.300,21.395,0.692,1.283,1393.894,998.453,-1.566,4.52,4.52,58.89,71.19,6.276,8.18,6.290,6.290,
4.400,21.390,0.793,1.462,1588.307,998.532,-1.488,4.54,4.54,59.75,71.78,6.326,8.18,6.340,6.340,
4.500,21.388,0.820,1.510,1640.130,998.553,-1.467,4.60,4.60,61.51,65.00,5.727,8.19,5.740,5.740,
4.600,21.386,0.863,1.586,1723.134,998.587,-1.433,4.61,4.61,62.64,68.73,6.053,8.19,6.067,6.067,
4.700,21.377,1.038,1.890,2053.376,998.722,-1.299,4.60,4.60,61.99,60.48,5.321,8.19,5.333,5.333,
4.800,21.356,1.149,2.082,2263.035,998.812,-1.209,4.55,4.55,61.00,66.83,5.876,8.19,5.889,5.889,
4.900,21.332,1.266,2.280,2480.664,998.906,-1.116,4.50,4.50,60.15,60.61,5.327,8.19,5.338,5.339,
5.000,21.295,1.496,2.670,2907.343,999.090,-0.933,4.46,4.46,58.86,62.29,5.471,8.19,5.483,5.483,
5.100,21.275,1.618,2.875,3131.839,999.187,-0.836,4.41,4.41,57.75,74.01,6.496,8.19,6.510,6.511,
5.200,21.258,1.671,2.963,3228.605,999.232,-0.792,4.39,4.39,57.11,66.78,5.862,8.19,5.875,5.875,
5.300,21.246,1.698,3.007,3278.188,999.255,-0.768,4.36,4.36,56.16,64.82,5.690,8.19,5.702,5.702,
5.400,21.238,1.715,3.035,3309.173,999.270,-0.754,4.37,4.37,55.96,74.90,6.576,8.19,6.590,6.590,
5.500,21.234,1.737,3.071,3348.542,999.288,-0.737,4.35,4.35,55.53,70.09,6.153,8.19,6.166,6.167,
5.600,21.229,1.758,3.107,3388.139,999.306,-0.719,4.36,4.36,55.48,78.23,6.868,8.19,6.883,6.883,
5.700,21.226,1.786,3.153,3438.841,999.328,-0.697,4.35,4.35,55.43,68.20,5.986,8.18,6.000,6.000,
5.800,21.218,1.857,3.270,3567.255,999.384,-0.642,4.31,4.31,54.83,76.59,6.721,8.19,6.736,6.736,
5.900,21.213,1.926,3.384,3692.041,999.438,-0.589,4.33,4.33,54.94,66.27,5.814,8.19,5.827,5.827,
6.000,21.204,1.998,3.504,3823.451,999.495,-0.531,4.31,4.31,54.27,65.00,5.702,8.19,5.714,5.714,
6.100,21.193,2.129,3.719,4059.363,999.597,-0.430,4.28,4.28,53.60,69.31,6.076,8.18,6.089,6.089,
6.200,21.168,2.764,4.753,5190.160,1000.085,0.057,4.18,4.18,51.09,65.81,5.750,8.19,5.762,5.762,
6.300,20.990,4.617,7.651,8391.914,1001.527,1.499,3.96,3.96,44.51,68.47,5.927,8.19,5.940,5.940,
6.400,20.890,5.461,8.928,9815.695,1002.188,2.160,3.87,3.87,42.15,65.65,5.664,8.19,5.677,5.677,
6.500,20.806,5.708,9.286,10230.458,1002.394,2.365,3.81,3.81,40.85,55.07,4.752,8.19,4.763,4.763,
6.600,20.694,6.370,10.259,11332.780,1002.921,2.891,3.77,3.77,39.79,70.85,6.105,8.19,6.118,6.118,
6.700,20.652,6.787,10.870,12020.131,1003.245,3.216,3.75,3.75,39.97,63.17,5.433,8.19,5.445,5.445,
6.800,20.566,7.550,11.977,13271.713,1003.842,3.812,3.74,3.74,39.45,80.13,6.871,8.19,6.887,6.886,
6.900,20.502,8.706,13.644,15142.721,1004.730,4.700,3.67,3.67,37.90,80.10,6.828,8.19,6.843,6.843,
7.000,20.373,9.023,14.063,15657.363,1005.000,4.969,3.52,3.52,34.19,69.34,5.912,8.19,5.925,5.925,
7.100,20.332,9.110,14.176,15798.683,1005.075,5.044,3.54,3.54,34.12,74.85,6.385,8.19,6.399,6.399,
7.200,20.284,9.431,14.623,16315.144,1005.330,5.298,3.44,3.44,31.68,67.06,5.718,8.19,5.731,5.731,
7.300,20.266,9.632,14.904,16636.249,1005.486,5.454,3.43,3.43,30.90,59.81,5.097,8.18,5.108,5.108,
7.400,20.248,9.815,15.159,16928.755,1005.629,5.596,3.41,3.41,29.92,69.63,5.930,8.19,5.943,5.942,
7.500,20.205,10.078,15.518,17348.394,1005.838,5.805,3.33,3.33,28.67,85.71,7.297,8.19,7.313,7.312,
7.600,20.181,10.413,15.984,17880.165,1006.097,6.063,3.37,3.37,28.53,80.15,6.813,8.19,6.828,6.827,
7.700,20.152,10.537,16.149,18077.391,1006.197,6.163,3.39,3.39,27.90,67.66,5.750,8.19,5.763,5.762,
7.800,20.129,10.629,16.272,18225.162,1006.273,6.239,3.37,3.37,27.64,56.12,4.769,8.18,4.780,4.779,
7.900,20.092,10.731,16.402,18386.947,1006.358,6.323,3.37,3.37,27.47,69.71,5.925,8.19,5.938,5.937,
8.000,20.090,11.147,16.987,19043.779,1006.675,6.639,3.36,3.36,27.55,78.21,6.631,8.18,6.646,6.646,
8.100,20.077,11.390,17.322,19426.380,1006.862,6.826,3.37,3.37,27.17,82.07,6.951,8.19,6.966,6.966,
8.200,20.034,11.990,18.143,20368.068,1007.326,7.290,3.30,3.30,26.77,82.46,6.964,8.20,6.979,6.979,
8.300,19.987,12.973,19.484,21899.623,1008.081,8.044,3.30,3.30,27.11,84.57,7.105,8.19,7.121,7.120,
8.400,19.928,13.759,20.538,23117.939,1008.689,8.652,3.29,3.29,27.89,75.46,6.314,8.18,6.328,6.327,
8.500,19.847,16.594,24.336,27447.778,1010.854,10.817,3.33,3.33,29.14,65.32,5.382,8.19,5.394,5.394,
8.600,19.549,18.399,26.569,30189.065,1012.292,12.254,3.33,3.33,33.00,54.24,4.443,8.19,4.452,4.452,
8.700,19.451,18.664,26.860,30594.546,1012.516,12.478,3.26,3.26,33.96,53.62,4.395,8.18,4.404,4.404,
8.800,19.389,18.842,27.057,30866.941,1012.666,12.627,3.33,3.33,35.01,56.44,4.628,8.19,4.637,4.637,
8.900,19.168,20.837,29.509,33852.364,1014.232,14.193,3.39,3.39,38.05,57.23,4.647,8.19,4.657,4.657,
9.000,19.075,21.363,30.124,34639.239,1014.654,14.614,3.28,3.28,37.70,62.48,5.064,8.20,5.075,5.074,
9.100,18.964,21.880,30.711,35413.325,1015.073,15.033,3.24,3.24,37.08,72.53,5.870,8.19,5.883,5.882,
9.200,18.925,22.054,30.905,35672.642,1015.214,15.174,3.20,3.20,35.47,71.15,5.762,8.20,5.774,5.774,
9.300,18.913,22.167,31.041,35840.871,1015.304,15.263,3.24,3.24,36.56,63.68,5.157,8.19,5.168,5.168,
9.400,18.900,22.222,31.101,35922.406,1015.349,15.307,3.39,3.39,36.62,61.70,5.000,8.19,5.010,5.010,
9.500,18.895,22.258,31.145,35977.002,1015.378,15.337,3.29,3.29,37.34,62.85,5.093,8.19,5.104,5.103,
9.600,18.892,22.276,31.165,36002.940,1015.393,15.351,3.26,3.26,38.19,60.53,4.906,8.19,4.916,4.916,
9.700,18.887,22.399,31.318,36184.027,1015.488,15.445,3.28,3.28,38.97,54.69,4.430,8.18,4.439,4.439,
9.800,18.836,23.297,32.417,37503.384,1016.183,16.140,3.35,3.35,43.63,63.60,5.127,8.19,5.138,5.137,
9.900,18.785,24.228,33.550,38864.019,1016.903,16.860,3.28,3.28,42.39,74.69,5.991,8.18,6.003,6.003,
10.000,18.711,24.993,34.451,39983.126,1017.503,17.460,3.20,3.20,39.42,86.44,6.907,8.19,6.921,6.921,
10.100,18.630,25.550,35.082,40799.944,1017.947,17.903,3.03,3.03,36.28,98.41,7.845,8.18,7.861,7.861,
10.200,18.535,25.865,35.399,41269.088,1018.210,18.166,3.05,3.05,32.32,78.44,6.253,8.19,6.266,6.266,
10.300,18.511,25.963,35.502,41413.691,1018.290,18.246,2.90,2.90,31.22,65.77,5.244,8.19,5.255,5.255,
10.400,18.497,26.013,35.552,41488.313,1018.333,18.287,2.86,2.86,30.36,59.97,4.783,8.18,4.793,4.793,
10.500,18.486,26.142,35.702,41674.929,1018.433,18.388,2.86,2.86,30.24,67.30,5.365,8.19,5.376,5.376,
10.600,18.469,26.471,36.094,42150.772,1018.689,18.643,2.89,2.89,31.33,98.71,7.858,8.19,7.874,7.874,
10.700,18.441,26.854,36.543,42705.006,1018.988,18.941,2.94,2.94,32.22,80.19,6.371,8.19,6.384,6.383,
10.800,18.411,26.978,36.672,42888.601,1019.090,19.043,2.97,2.97,33.30,62.59,4.970,8.18,4.980,4.980,
10.900,18.386,27.078,36.774,43035.570,1019.172,19.125,3.00,3.00,34.38,57.60,4.574,8.18,4.583,4.583,
11.000,18.370,27.139,36.836,43126.390,1019.224,19.176,3.07,3.07,35.45,65.07,5.169,8.19,5.179,5.179,
11.100,18.356,27.197,36.896,43211.886,1019.272,19.223,3.10,3.10,36.36,70.78,5.623,8.19,5.634,5.633,
11.200,18.348,27.207,36.900,43226.633,1019.281,19.232,3.06,3.06,36.65,70.70,5.618,8.18,5.629,5.629,
11.300,18.341,27.256,36.955,43297.878,1019.320,19.271,3.09,3.09,37.94,70.78,5.625,8.19,5.636,5.636,
11.400,18.331,27.311,37.014,43379.055,1019.365,19.316,3.14,3.14,41.48,73.79,5.863,8.18,5.875,5.874,
11.500,18.319,27.335,37.035,43415.661,1019.387,19.337,3.23,3.23,43.43,85.14,6.767,8.18,6.780,6.779,
11.600,18.313,27.340,37.035,43422.929,1019.392,19.342,3.22,3.22,44.71,71.59,5.690,8.18,5.702,5.701,
11.700,18.311,27.349,37.045,43437.458,1019.401,19.350,3.24,3.24,45.91,63.62,5.058,8.19,5.068,5.068,
11.800,18.309,27.358,37.055,43450.316,1019.408,19.357,3.25,3.25,46.13,82.29,6.543,8.19,6.555,6.555,
11.900,18.308,27.362,37.059,43456.756,1019.412,19.361,3.29,3.29,47.51,79.28,6.304,8.19,6.316,6.316,
12.000,18.307,27.383,37.083,43486.136,1019.429,19.376,3.35,3.35,48.74,65.37,5.197,8.18,5.207,5.207,
12.100,18.301,27.421,37.124,43541.217,1019.459,19.407,3.36,3.36,50.45,71.23,5.662,8.18,5.673,5.673,
12.200,18.289,27.450,37.149,43584.874,1019.485,19.432,3.43,3.43,54.25,69.64,5.536,8.19,5.546,5.546,
12.300,18.287,27.451,37.149,43587.080,1019.487,19.433,3.41,3.41,53.75,79.12,6.289,8.18,6.301,6.301,
12.400,18.287,27.453,37.152,43589.838,1019.488,19.434,3.46,3.46,53.93,63.49,5.046,8.19,5.056,5.056,
12.500,18.282,27.472,37.172,43618.258,1019.505,19.450,3.47,3.47,55.99,69.71,5.541,8.19,5.552,5.551,
12.600,18.278,27.490,37.191,43645.194,1019.520,19.465,3.38,3.38,56.09,76.87,6.110,8.19,6.122,6.122,
12.700,18.274,27.510,37.211,43673.372,1019.536,19.481,3.33,3.33,57.85,69.04,5.487,8.18,5.498,5.498,
12.800,18.268,27.547,37.251,43727.358,1019.566,19.510,3.42,3.42,59.01,78.42,6.233,8.19,6.245,6.245,
12.900,18.263,27.581,37.289,43777.653,1019.594,19.538,3.47,3.47,58.84,72.56,5.766,8.20,5.777,5.777,
13.000,18.251,27.662,37.377,43894.868,1019.659,19.602,3.55,3.55,62.54,69.31,5.506,8.19,5.516,5.516,
13.100,18.245,27.710,37.432,43964.659,1019.697,19.640,3.53,3.53,64.15,80.27,6.376,8.19,6.388,6.388,
13.200,18.235,27.755,37.478,44031.380,1019.735,19.677,3.45,3.45,65.23,73.92,5.871,8.18,5.883,5.883,
13.300,18.231,27.773,37.496,44056.989,1019.749,19.692,3.57,3.57,65.51,61.85,4.912,8.19,4.922,4.921,
13.400,18.228,27.803,37.531,44100.947,1019.774,19.715,3.71,3.71,66.70,68.92,5.474,8.19,5.484,5.484,
13.500,18.222,27.826,37.554,44135.657,1019.794,19.735,3.83,3.83,73.58,70.71,5.617,8.18,5.627,5.627,
13.600,18.219,27.837,37.566,44151.863,1019.803,19.744,3.83,3.83,74.38,64.46,5.120,8.17,5.130,5.130,
13.700,18.211,27.885,37.616,44221.650,1019.842,19.782,3.89,3.89,75.51,68.82,5.466,8.19,5.477,5.477,
13.800,18.207,27.898,37.629,44239.897,1019.853,19.793,3.90,3.90,75.37,69.14,5.492,8.19,5.502,5.502,
13.900,18.205,27.907,37.638,44253.846,1019.861,19.800,3.95,3.95,77.48,79.12,6.284,8.19,6.296,6.296,
14.000,18.201,27.924,37.656,44279.326,1019.875,19.814,3.78,3.78,73.01,84.12,6.681,8.19,6.694,6.694,
14.100,18.198,27.934,37.666,44293.479,1019.884,19.822,3.83,3.83,74.85,71.90,5.711,8.19,5.722,5.721,
14.200,18.196,27.950,37.684,44316.778,1019.897,19.835,3.83,3.83,77.51,75.82,6.022,8.19,6.034,6.034,
14.300,18.191,27.969,37.703,44345.558,1019.913,19.851,3.96,3.96,78.29,76.74,6.096,8.19,6.108,6.108,
14.400,18.189,27.979,37.713,44360.050,1019.922,19.859,4.09,4.09,78.84,89.12,7.081,8.19,7.094,7.094,
14.500,18.188,27.985,37.719,44367.894,1019.927,19.864,3.98,3.98,79.77,76.61,6.087,8.19,6.098,6.098,
14.600,18.185,28.001,37.736,44392.276,1019.940,19.877,3.87,3.87,76.91,78.82,6.262,8.18,6.274,6.274,
14.700,18.181,28.028,37.766,44430.923,1019.962,19.898,3.89,3.89,77.77,74.97,5.956,8.19,5.967,5.967,
14.800,18.178,28.036,37.774,44443.734,1019.970,19.905,3.91,3.91,76.85,70.34,5.587,8.19,5.598,5.598,
14.900,18.175,28.060,37.799,44477.269,1019.989,19.924,3.84,3.84,74.22,71.15,5.652,8.19,5.662,5.662,
15.000,18.168,28.098,37.841,44534.102,1020.020,19.955,3.68,3.68,72.43,75.15,5.968,8.19,5.980,5.979,
15.100,18.164,28.127,37.872,44575.306,1020.043,19.978,3.75,3.75,72.41,68.73,5.458,8.18,5.468,5.468,
15.200,18.153,28.188,37.936,44664.173,1020.093,20.027,3.74,3.74,72.05,72.97,5.793,8.19,5.804,5.804,
15.300,18.144,28.250,38.004,44755.079,1020.143,20.077,3.66,3.66,70.01,68.33,5.422,8.19,5.433,5.432,
15.400,18.130,28.302,38.055,44830.857,1020.186,20.119,3.65,3.65,68.28,69.20,5.491,8.19,5.501,5.501,
15.500,18.123,28.345,38.103,44894.514,1020.222,20.154,3.58,3.58,65.65,67.86,5.384,8.18,5.394,5.394,
15.600,18.116,28.373,38.130,44935.664,1020.245,20.177,3.49,3.49,64.43,67.57,5.361,8.18,5.371,5.371,
15.700,18.114,28.378,38.135,44943.079,1020.250,20.181,3.40,3.40,61.42,66.56,5.281,8.18,5.291,5.291,
15.800,18.110,28.406,38.164,44982.734,1020.272,20.203,3.34,3.34,57.53,78.14,6.199,8.18,6.211,6.210,
15.900,18.109,28.404,38.162,44981.316,1020.272,20.203,3.33,3.33,56.23,80.45,6.382,8.18,6.394,6.394,
16.000,18.101,28.474,38.240,45082.480,1020.327,20.258,3.39,3.39,62.84,76.52,6.069,8.18,6.080,6.080,
16.100,18.094,28.512,38.280,45137.835,1020.358,20.288,3.95,3.95,78.84,68.57,5.437,8.19,5.447,5.447,
16.200,18.092,28.518,38.285,45146.197,1020.364,20.293,4.18,4.18,86.24,69.03,5.475,8.19,5.485,5.485,
16.300,18.091,28.517,38.283,45145.225,1020.364,20.293,4.39,4.39,95.97,69.42,5.506,8.17,5.517,5.517,
16.400,18.090,28.522,38.288,45152.021,1020.368,20.297,4.71,4.71,107.20,67.16,5.326,8.19,5.336,5.336,
16.500,18.089,28.522,38.288,45152.617,1020.369,20.297,4.60,4.60,106.96,75.33,5.975,8.18,5.986,5.986,
16.600,18.089,28.524,38.290,45155.074,1020.370,20.298,4.64,4.64,114.52,73.81,5.855,8.18,5.866,5.865,
16.700,18.088,28.524,38.290,45155.956,1020.371,20.299,4.91,4.91,126.70,70.18,5.567,8.19,5.578,5.578,
16.800,18.088,28.523,38.289,45155.098,1020.371,20.298,5.28,5.28,138.27,70.60,5.601,8.18,5.612,5.612,
16.900,18.089,28.527,38.294,45160.222,1020.374,20.301,5.79,5.79,162.69,76.45,6.065,8.18,6.076,6.076,
17.000,18.089,28.529,38.296,45163.251,1020.377,20.303,6.09,6.09,173.85,71.95,5.706,8.19,5.717,5.716,
17.100,18.091,28.531,38.300,45164.938,1020.377,20.303,6.65,6.65,164.85,73.08,5.797,8.19,5.808,5.808,
17.200,18.103,28.516,38.293,45142.522,1020.364,20.289,5.71,5.71,142.28,80.26,6.364,8.19,6.376,6.376,
17.300,18.097,28.517,38.289,45144.839,1020.367,20.292,6.07,6.07,156.39,75.19,5.963,8.18,5.974,5.974,
17.400,18.094,28.522,38.292,45151.851,1020.371,20.296,6.49,6.49,179.12,72.21,5.726,8.18,5.737,5.737,
17.500,18.092,28.530,38.299,45163.552,1020.378,20.302,6.87,6.87,201.91,74.21,5.885,8.18,5.896,5.896,
17.600,18.088,28.562,38.335,45210.308,1020.404,20.328,7.79,7.79,253.92,72.58,5.755,8.19,5.766,5.766,
17.700,18.080,28.596,38.369,45260.227,1020.433,20.356,9.13,9.13,339.34,71.96,5.705,8.19,5.716,5.716,
