//Infinity SDlogger
//Ver0.26
[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0199
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=2
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=182       
StartTime=2019/11/05 18:15:54
EndTime=2019/11/05 18:18:11
DepAdjRho=1.0000
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2012/12/21 8:52:01
Ch1=-3.09483300e-01,1.010723000e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.583644e+00,+1.069276e-03,-1.253192e-08,+2.870215e-13,-3.440319e-18,+2.475291e-23,+0.000000e+00,+0.000000e+00,
Ch4=-6.404070e-03,+3.820356e+01,-4.291268e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-4.421561,6.771150e-3,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,
Ch7=-9.731543,1.489893e-2,7.630155e-8,1.074271e-15,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,
Ch8=-4.44839700e01,2.466375000e06,-5.37886700e03,1.060000000e-02,4.400000000e-03,0.000000000e00,-2.10696761e-01,1.0033179056369,
Ch9=-5.308774e+00,+1.028638e-03,-8.434001e-09,+1.100968e-13,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0.1
CondDepB=0
FilmNo=122201A
[Item]
Depth [m],Temp. [deg C],Sal. [ ],Cond. [mS/cm],EC25 [uS/cm],Density [kg/m^3],SigmaT [ ],Chl-Flu. [ppb],Chl-a [ug/l],Turb-M [FTU],DO [%],Weiss-DO [mg/l],Batt. [V],G&G-DO [mg/l],B&K-DO [mg/l],
1.900,21.431,0.149,0.287,311.983,998.022,-1.987,4.53,4.53,69.29,64.34,5.686,8.16,5.698,5.698,
2.000,21.431,0.150,0.289,313.764,998.023,-1.986,4.56,4.56,68.28,62.87,5.555,8.15,5.567,5.567,
2.100,21.431,0.150,0.290,314.888,998.024,-1.986,4.53,4.53,70.06,70.66,6.242,8.15,6.256,6.256,
2.200,21.431,0.150,0.289,313.306,998.023,-1.986,4.50,4.50,69.26,64.09,5.662,8.15,5.674,5.674,
2.300,21.430,0.149,0.287,311.068,998.023,-1.987,4.47,4.47,67.72,62.56,5.526,8.15,5.538,5.538,
2.400,21.431,0.147,0.283,307.249,998.022,-1.989,4.39,4.39,64.24,62.61,5.528,8.15,5.540,5.540,
2.500,21.431,0.147,0.283,306.818,998.022,-1.989,4.45,4.45,66.19,63.55,5.611,8.15,5.623,5.623,
2.600,21.432,0.146,0.282,306.019,998.022,-1.989,4.52,4.52,68.94,64.24,5.671,8.16,5.684,5.684,
2.700,21.432,0.146,0.281,305.011,998.022,-1.990,4.48,4.48,66.12,66.80,5.898,8.15,5.911,5.911,
2.800,21.433,0.146,0.281,304.605,998.023,-1.990,4.41,4.41,63.95,76.63,6.764,8.15,6.779,6.779,
2.900,21.432,0.147,0.283,306.962,998.024,-1.989,4.46,4.46,65.93,69.11,6.100,8.15,6.114,6.114,
3.000,21.426,0.149,0.287,312.006,998.028,-1.986,4.52,4.52,69.05,65.06,5.744,8.15,5.756,5.757,
3.100,21.426,0.150,0.289,314.137,998.029,-1.985,4.55,4.55,69.96,67.33,5.945,8.15,5.958,5.958,
3.200,21.424,0.152,0.294,318.655,998.031,-1.983,4.56,4.56,70.87,66.88,5.906,8.15,5.918,5.919,
3.300,21.425,0.153,0.295,320.550,998.032,-1.982,4.56,4.56,70.37,65.82,5.812,8.15,5.825,5.825,
3.400,21.423,0.156,0.301,326.406,998.035,-1.980,4.53,4.53,70.45,65.37,5.771,8.16,5.784,5.784,
3.500,21.417,0.161,0.310,336.583,998.041,-1.975,4.51,4.51,69.76,74.68,6.594,8.15,6.608,6.608,
3.600,21.411,0.176,0.340,368.972,998.054,-1.962,4.54,4.54,70.53,69.03,6.094,8.14,6.108,6.108,
3.700,21.404,0.178,0.343,372.518,998.058,-1.959,4.51,4.51,68.18,68.67,6.063,8.15,6.077,6.077,
3.800,21.401,0.182,0.351,380.777,998.062,-1.955,4.48,4.48,67.22,81.05,7.156,8.16,7.171,7.172,
3.900,21.400,0.182,0.350,380.526,998.062,-1.955,4.48,4.48,67.64,64.58,5.702,8.15,5.714,5.714,
4.000,21.402,0.181,0.348,378.015,998.062,-1.956,4.52,4.52,68.79,63.23,5.583,8.16,5.595,5.595,
4.100,21.401,0.183,0.353,383.575,998.064,-1.954,4.54,4.54,67.94,72.31,6.384,8.17,6.398,6.398,
4.200,21.399,0.185,0.357,387.679,998.067,-1.952,4.54,4.54,67.86,75.56,6.671,8.15,6.686,6.686,
4.300,21.395,0.188,0.362,393.082,998.070,-1.949,4.50,4.50,66.73,64.79,5.721,8.15,5.734,5.734,
4.400,21.389,0.195,0.376,408.678,998.077,-1.942,4.50,4.50,67.02,65.02,5.742,8.16,5.755,5.755,
4.500,21.388,0.194,0.374,406.561,998.077,-1.943,4.50,4.50,66.62,63.66,5.622,8.15,5.634,5.635,
4.600,21.390,0.194,0.373,405.490,998.077,-1.944,4.50,4.50,66.91,74.30,6.560,8.15,6.575,6.575,
4.700,21.391,0.193,0.372,403.647,998.077,-1.944,4.52,4.52,66.84,66.84,5.902,8.15,5.915,5.915,
4.800,21.389,0.193,0.372,403.646,998.077,-1.944,4.48,4.48,66.19,69.33,6.123,8.15,6.136,6.136,
4.900,21.388,0.199,0.384,416.977,998.083,-1.939,4.47,4.47,66.28,69.67,6.152,8.15,6.165,6.166,
5.000,21.386,0.203,0.390,424.200,998.086,-1.936,4.47,4.47,66.72,78.18,6.903,8.15,6.918,6.918,
5.100,21.385,0.204,0.392,425.434,998.088,-1.935,4.47,4.47,66.67,72.19,6.374,8.16,6.388,6.388,
5.200,21.384,0.205,0.394,427.929,998.089,-1.934,4.45,4.45,65.78,68.07,6.010,8.15,6.023,6.023,
5.300,21.383,0.211,0.407,441.807,998.095,-1.929,4.46,4.46,65.03,69.52,6.140,8.14,6.153,6.153,
5.400,21.379,0.217,0.417,453.216,998.101,-1.923,4.44,4.44,65.34,72.67,6.417,8.15,6.431,6.431,
5.500,21.375,0.231,0.444,482.212,998.113,-1.912,4.46,4.46,68.39,70.60,6.234,8.15,6.248,6.248,
5.600,21.374,0.234,0.450,488.911,998.116,-1.909,4.47,4.47,68.97,64.80,5.723,8.15,5.735,5.735,
5.700,21.372,0.239,0.458,497.892,998.120,-1.905,4.50,4.50,70.34,67.33,5.945,8.15,5.958,5.959,
5.800,21.370,0.250,0.479,520.748,998.129,-1.896,4.52,4.52,71.08,67.05,5.921,8.15,5.934,5.934,
5.900,21.364,0.257,0.492,534.817,998.136,-1.890,4.52,4.52,70.29,73.29,6.472,8.15,6.486,6.487,
6.000,21.362,0.261,0.501,544.073,998.141,-1.886,4.53,4.53,71.23,72.78,6.428,8.14,6.442,6.442,
6.100,21.358,0.266,0.509,553.119,998.146,-1.882,4.53,4.53,72.00,68.28,6.030,8.14,6.044,6.044,
6.200,21.356,0.267,0.512,556.452,998.148,-1.880,4.54,4.54,72.11,71.33,6.301,8.15,6.314,6.315,
6.300,21.350,0.272,0.521,565.943,998.153,-1.875,4.58,4.58,71.64,70.53,6.230,8.16,6.243,6.244,
6.400,21.348,0.272,0.521,566.113,998.154,-1.875,4.56,4.56,72.10,70.27,6.207,8.16,6.220,6.220,
6.500,21.347,0.272,0.520,565.636,998.154,-1.875,4.56,4.56,71.64,69.33,6.124,8.15,6.138,6.138,
6.600,21.345,0.273,0.522,568.039,998.156,-1.873,4.54,4.54,72.54,73.74,6.514,8.15,6.528,6.528,
6.700,21.344,0.275,0.526,571.668,998.158,-1.872,4.55,4.55,73.62,75.20,6.643,8.14,6.657,6.658,
6.800,21.340,0.284,0.543,590.134,998.167,-1.864,4.58,4.58,73.94,69.30,6.122,8.15,6.136,6.136,
6.900,21.337,0.287,0.549,596.730,998.170,-1.861,4.58,4.58,74.06,70.38,6.218,8.15,6.231,6.232,
7.000,21.333,0.290,0.553,601.268,998.173,-1.858,4.58,4.58,73.75,68.07,6.014,8.15,6.027,6.028,
7.100,21.331,0.290,0.554,602.232,998.174,-1.857,4.57,4.57,73.47,66.73,5.896,8.15,5.909,5.909,
7.200,21.330,0.291,0.555,603.316,998.176,-1.857,4.58,4.58,74.05,65.59,5.795,8.15,5.808,5.808,
7.300,21.327,0.290,0.554,602.452,998.176,-1.856,4.59,4.59,73.48,64.01,5.656,8.15,5.668,5.668,
7.400,21.321,0.290,0.554,602.435,998.178,-1.855,4.60,4.60,73.47,62.82,5.551,8.15,5.563,5.563,
7.500,21.321,0.290,0.554,603.073,998.179,-1.855,4.60,4.60,73.59,62.83,5.553,8.15,5.565,5.565,
7.600,21.318,0.290,0.554,602.791,998.180,-1.854,4.57,4.57,73.55,67.87,5.998,8.15,6.011,6.012,
7.700,21.315,0.290,0.554,602.750,998.181,-1.854,4.56,4.56,72.41,66.01,5.834,8.15,5.846,5.847,
7.800,21.315,0.291,0.556,604.742,998.182,-1.853,4.56,4.56,71.53,69.24,6.119,8.16,6.132,6.132,
7.900,21.315,0.291,0.556,604.512,998.182,-1.853,4.57,4.57,72.60,65.86,5.820,8.15,5.833,5.833,
8.000,21.314,0.291,0.556,605.248,998.183,-1.853,4.58,4.58,73.06,73.61,6.505,8.16,6.519,6.519,
8.100,21.301,0.297,0.566,615.770,998.191,-1.846,4.59,4.59,73.91,72.52,6.410,8.16,6.424,6.425,
8.200,21.290,0.298,0.568,618.189,998.194,-1.842,4.60,4.60,73.77,71.99,6.364,8.15,6.378,6.378,
8.300,21.280,0.300,0.571,622.180,998.198,-1.839,4.60,4.60,74.47,60.24,5.327,8.15,5.338,5.339,
8.400,21.273,0.308,0.586,638.827,998.207,-1.831,4.60,4.60,74.10,67.86,6.001,8.15,6.014,6.014,
8.500,21.269,0.314,0.598,651.479,998.213,-1.825,4.59,4.59,73.70,67.69,5.986,8.12,5.999,5.999,
8.600,21.253,0.398,0.752,819.606,998.281,-1.758,4.57,4.57,72.81,72.94,6.449,8.16,6.463,6.463,
8.700,21.244,0.464,0.872,950.560,998.333,-1.705,4.58,4.58,72.54,71.78,6.345,8.15,6.358,6.359,
8.800,21.232,0.629,1.168,1273.717,998.462,-1.577,4.57,4.57,71.66,65.65,5.798,8.15,5.811,5.811,
8.900,21.224,0.696,1.286,1402.646,998.515,-1.525,4.54,4.54,71.19,63.28,5.588,8.15,5.600,5.600,
9.000,21.219,0.758,1.396,1523.144,998.564,-1.476,4.52,4.52,70.65,57.68,5.092,8.16,5.103,5.103,
9.100,21.216,0.852,1.560,1702.215,998.636,-1.404,4.50,4.50,68.93,62.77,5.538,8.15,5.550,5.550,
9.200,21.211,0.922,1.683,1835.892,998.691,-1.350,4.47,4.47,67.78,69.00,6.087,8.15,6.101,6.101,
9.300,21.210,0.988,1.797,1960.434,998.742,-1.300,4.46,4.46,66.91,71.47,6.303,8.15,6.317,6.317,
9.400,21.195,1.191,2.146,2341.871,998.900,-1.142,4.39,4.39,64.62,71.56,6.304,8.15,6.318,6.318,
9.500,21.187,1.212,2.182,2382.269,998.918,-1.124,4.39,4.39,64.14,76.22,6.715,8.15,6.730,6.730,
9.600,21.175,1.294,2.321,2534.424,998.984,-1.059,4.37,4.37,63.48,64.58,5.688,8.15,5.700,5.700,
9.700,21.169,1.389,2.482,2710.060,999.057,-0.986,4.35,4.35,62.73,61.54,5.418,8.15,5.429,5.429,
9.800,21.144,1.994,3.492,3815.823,999.522,-0.522,4.29,4.29,59.76,69.89,6.132,8.16,6.146,6.146,
9.900,21.104,2.287,3.971,4343.685,999.754,-0.290,4.25,4.25,57.55,71.31,6.248,8.15,6.262,6.262,
10.000,21.021,3.603,6.073,6656.069,1000.769,0.725,4.15,4.15,52.25,69.41,6.041,8.15,6.054,6.054,
10.100,20.935,3.877,6.493,7131.087,1000.997,0.952,4.11,4.11,49.66,67.23,5.846,8.15,5.859,5.859,
10.200,20.837,4.759,7.845,8636.071,1001.686,1.640,4.03,4.03,46.55,72.38,6.272,8.16,6.286,6.286,
10.300,20.766,5.267,8.610,9495.012,1002.087,2.041,3.97,3.97,44.69,67.27,5.817,8.14,5.829,5.829,
10.400,20.684,6.146,9.921,10962.281,1002.770,2.724,3.93,3.93,42.84,68.18,5.872,8.16,5.885,5.885,
10.500,20.553,6.515,10.443,11575.477,1003.078,3.032,3.89,3.89,40.34,66.89,5.763,8.14,5.776,5.776,
10.600,20.560,6.016,9.700,10750.319,1002.700,2.653,3.89,3.89,41.04,67.98,5.881,8.14,5.894,5.894,
10.700,20.543,7.215,11.478,12725.513,1003.611,3.563,3.83,3.83,39.08,69.36,5.966,8.15,5.979,5.979,
10.800,20.435,7.942,12.515,13912.778,1004.185,4.137,3.82,3.82,37.76,68.67,5.891,8.15,5.904,5.903,
10.900,20.378,8.095,12.724,14164.005,1004.315,4.266,3.74,3.74,37.00,63.85,5.478,8.15,5.490,5.490,
11.000,20.326,8.671,13.543,15095.257,1004.762,4.713,3.68,3.68,36.47,68.00,5.816,8.15,5.829,5.829,
11.100,20.235,9.467,14.658,16374.561,1005.385,5.336,3.65,3.65,36.13,61.89,5.275,8.15,5.287,5.286,
11.200,20.187,9.949,15.329,17144.408,1005.760,5.711,3.63,3.63,35.79,64.76,5.511,8.16,5.523,5.522,
11.300,20.054,10.912,16.644,18676.078,1006.520,6.470,3.52,3.52,34.50,70.62,5.994,8.15,6.007,6.006,
11.400,19.976,13.311,19.945,22423.116,1008.352,8.302,3.44,3.44,33.60,70.16,5.882,8.12,5.895,5.895,
11.500,19.845,13.967,20.786,23444.920,1008.879,8.829,3.35,3.35,33.35,63.31,5.301,8.15,5.313,5.313,
11.600,19.726,14.518,21.480,24299.468,1009.324,9.273,3.32,3.32,33.18,63.25,5.289,8.15,5.300,5.300,
11.700,19.644,16.025,23.470,26605.183,1010.485,10.433,3.31,3.31,33.18,65.77,5.464,8.15,5.476,5.475,
11.800,19.499,18.427,26.577,30236.786,1012.339,12.287,3.26,3.26,33.23,68.29,5.607,8.16,5.619,5.618,
11.900,19.317,19.628,28.039,32045.173,1013.292,13.240,3.19,3.19,33.63,72.42,5.917,8.15,5.929,5.929,
12.000,19.165,20.208,28.697,32923.320,1013.769,13.716,3.13,3.13,34.56,71.64,5.844,8.15,5.857,5.856,
12.100,18.829,24.469,33.885,39208.438,1017.086,17.033,3.14,3.14,43.60,71.63,5.714,8.15,5.726,5.726,
12.200,18.563,26.315,35.978,41912.961,1018.555,18.502,3.39,3.39,52.09,72.64,5.754,8.14,5.765,5.765,
12.300,18.374,27.292,37.027,43344.823,1019.345,19.291,3.55,3.55,59.72,78.62,6.211,8.15,6.223,6.223,
12.400,18.176,27.973,37.694,44352.687,1019.911,19.858,3.71,3.71,70.51,72.39,5.718,8.14,5.729,5.729,
12.500,18.132,28.234,37.974,44733.044,1020.122,20.067,3.85,3.85,74.74,71.02,5.610,8.14,5.621,5.621,
12.600,18.066,28.601,38.362,45267.945,1020.418,20.363,4.01,4.01,80.50,72.89,5.758,8.15,5.769,5.769,
12.700,18.052,28.635,38.392,45319.172,1020.447,20.392,4.12,4.12,83.04,73.44,5.804,8.15,5.815,5.815,
12.800,18.032,28.781,38.551,45530.895,1020.564,20.509,4.24,4.24,85.91,72.16,5.702,8.14,5.713,5.713,
12.900,18.019,28.829,38.597,45600.573,1020.604,20.548,4.12,4.12,87.05,79.10,6.254,8.15,6.266,6.266,
13.000,18.019,28.793,38.554,45550.310,1020.577,20.521,4.15,4.15,87.40,73.41,5.808,8.15,5.819,5.818,
13.100,18.018,28.820,38.586,45588.780,1020.599,20.542,4.17,4.17,88.13,73.65,5.827,8.15,5.838,5.838,
13.200,18.002,28.993,38.781,45838.237,1020.735,20.678,4.25,4.25,90.97,75.34,5.956,8.15,5.967,5.967,
13.300,17.996,29.046,38.839,45913.833,1020.777,20.719,4.27,4.27,92.48,68.27,5.395,8.15,5.406,5.406,
13.400,17.990,29.051,38.841,45922.903,1020.783,20.725,4.31,4.31,93.77,74.87,5.919,8.15,5.931,5.930,
13.500,17.987,29.077,38.869,45959.458,1020.803,20.745,4.30,4.30,94.62,76.93,6.084,8.15,6.095,6.095,
13.600,17.982,29.121,38.918,46023.281,1020.839,20.780,4.25,4.25,94.46,79.79,6.311,8.15,6.322,6.322,
13.700,17.980,29.118,38.912,46019.141,1020.837,20.778,4.25,4.25,94.38,72.15,5.707,8.12,5.718,5.718,
13.800,17.979,29.127,38.922,46032.323,1020.845,20.785,4.33,4.33,95.14,65.86,5.209,8.15,5.219,5.219,
13.900,17.977,29.139,38.935,46049.318,1020.855,20.794,4.25,4.25,94.06,66.76,5.280,8.15,5.290,5.290,
14.000,17.975,29.153,38.950,46070.582,1020.867,20.806,4.27,4.27,96.10,72.30,5.718,8.15,5.729,5.729,
14.100,17.974,29.154,38.951,46072.622,1020.868,20.807,4.26,4.26,96.48,68.65,5.431,8.15,5.441,5.441,
14.200,17.974,29.152,38.948,46069.511,1020.867,20.806,4.21,4.21,96.40,61.16,4.839,8.14,4.848,4.848,
14.300,17.973,29.154,38.949,46071.574,1020.869,20.807,4.23,4.23,96.69,68.82,5.446,8.15,5.456,5.456,
14.400,17.973,29.155,38.951,46073.737,1020.870,20.808,4.24,4.24,96.64,74.04,5.859,8.15,5.870,5.870,
14.500,17.973,29.154,38.949,46071.741,1020.870,20.807,4.14,4.14,96.40,72.06,5.702,8.16,5.713,5.713,
14.600,17.973,29.139,38.931,46050.371,1020.859,20.795,4.33,4.33,95.05,73.13,5.786,8.14,5.797,5.797,
14.700,17.974,29.139,38.932,46050.309,1020.859,20.795,4.33,4.33,95.38,70.80,5.603,8.15,5.613,5.613,
14.800,17.974,29.144,38.938,46057.504,1020.863,20.799,4.31,4.31,95.78,66.62,5.272,8.15,5.282,5.282,
14.900,17.973,29.157,38.954,46077.319,1020.874,20.810,4.27,4.27,96.15,70.63,5.589,8.14,5.599,5.599,
15.000,17.971,29.190,38.991,46123.564,1020.900,20.835,4.28,4.28,96.77,71.83,5.683,8.15,5.694,5.694,
15.100,17.969,29.191,38.991,46125.948,1020.902,20.836,4.24,4.24,97.65,78.51,6.212,8.15,6.224,6.224,
15.200,17.968,29.170,38.965,46095.998,1020.886,20.820,4.18,4.18,97.33,73.33,5.803,8.15,5.814,5.814,
15.300,17.968,29.163,38.957,46086.950,1020.882,20.815,4.29,4.29,97.60,70.35,5.568,8.14,5.578,5.578,
15.400,17.969,29.169,38.965,46095.023,1020.887,20.820,4.29,4.29,99.50,72.28,5.721,8.15,5.732,5.732,
15.500,17.969,29.167,38.962,46091.439,1020.885,20.818,4.31,4.31,99.40,69.56,5.505,8.15,5.516,5.516,
15.600,17.970,29.158,38.952,46078.621,1020.878,20.811,4.31,4.31,99.13,70.85,5.608,8.15,5.619,5.619,
15.700,17.970,29.197,38.999,46134.775,1020.909,20.841,4.27,4.27,97.96,69.57,5.507,8.14,5.517,5.517,
15.800,17.968,29.196,38.996,46132.952,1020.909,20.840,4.27,4.27,98.09,68.39,5.413,8.15,5.423,5.423,
15.900,17.967,29.198,38.998,46135.988,1020.911,20.842,4.23,4.23,98.70,71.56,5.664,8.15,5.674,5.674,
16.000,17.962,29.261,39.069,46227.136,1020.961,20.892,4.45,4.45,101.24,77.62,6.138,8.15,6.150,6.150,
16.100,17.959,29.250,39.054,46212.605,1020.954,20.884,4.52,4.52,100.94,72.60,5.742,8.15,5.752,5.752,
16.200,17.955,29.290,39.098,46269.680,1020.986,20.915,4.47,4.47,100.98,76.98,6.088,8.15,6.099,6.099,
16.300,17.952,29.310,39.120,46299.025,1021.002,20.931,4.46,4.46,101.06,73.24,5.792,8.16,5.803,5.803,
16.400,17.949,29.309,39.115,46297.478,1021.002,20.931,4.44,4.44,100.87,69.96,5.535,8.15,5.545,5.545,
16.500,17.949,29.299,39.104,46283.329,1020.995,20.923,4.65,4.65,101.11,72.93,5.770,8.15,5.780,5.780,
16.600,17.951,29.299,39.106,46282.859,1020.995,20.923,4.52,4.52,101.90,78.43,6.204,8.15,6.216,6.216,
16.700,17.953,29.304,39.114,46290.367,1020.999,20.927,4.52,4.52,100.90,70.15,5.548,8.14,5.558,5.558,
16.800,17.955,29.312,39.125,46301.908,1021.005,20.932,4.37,4.37,100.98,72.37,5.723,8.15,5.734,5.734,
16.900,17.954,29.312,39.124,46301.697,1021.006,20.933,4.34,4.34,100.84,75.31,5.956,8.15,5.967,5.967,
17.000,17.954,29.310,39.122,46299.240,1021.005,20.931,4.46,4.46,101.88,74.36,5.882,8.15,5.893,5.893,
17.100,17.954,29.319,39.132,46311.169,1021.012,20.938,4.57,4.57,102.86,68.68,5.432,8.14,5.442,5.442,
17.200,17.952,29.324,39.137,46318.467,1021.016,20.942,4.44,4.44,104.06,67.52,5.341,8.15,5.351,5.351,
17.300,17.950,29.326,39.138,46322.738,1021.019,20.944,4.44,4.44,104.75,69.00,5.457,8.15,5.467,5.467,
17.400,17.951,29.326,39.138,46322.055,1021.019,20.944,4.42,4.42,104.04,69.01,5.459,8.15,5.469,5.469,
17.500,17.950,29.325,39.137,46321.391,1021.019,20.943,4.38,4.38,103.10,77.51,6.131,8.14,6.143,6.143,
17.600,17.949,29.328,39.139,46324.844,1021.022,20.945,4.52,4.52,102.87,76.41,6.045,8.15,6.056,6.056,
17.700,17.952,29.341,39.157,46342.910,1021.032,20.955,4.49,4.49,103.00,72.94,5.767,8.15,5.777,5.777,
17.800,17.954,29.341,39.159,46342.891,1021.032,20.954,4.27,4.27,102.26,70.59,5.579,8.15,5.589,5.589,
17.900,17.946,29.338,39.150,46340.938,1021.032,20.954,4.52,4.52,108.10,66.48,5.251,8.14,5.261,5.261,
18.000,17.944,29.333,39.142,46334.071,1021.029,20.951,4.60,4.60,105.15,80.81,6.389,8.14,6.401,6.401,
18.100,17.947,29.326,39.135,46322.759,1021.023,20.945,4.72,4.72,103.40,71.52,5.656,8.15,5.666,5.666,
