//Infinity SDlogger
//Ver0.26
[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0199
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=2
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=175       
StartTime=2019/11/05 12:42:51
EndTime=2019/11/05 12:45:21
DepAdjRho=1.0000
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2012/12/21 8:52:01
Ch1=-3.09483300e-01,1.010723000e-04,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.583644e+00,+1.069276e-03,-1.253192e-08,+2.870215e-13,-3.440319e-18,+2.475291e-23,+0.000000e+00,+0.000000e+00,
Ch4=-6.404070e-03,+3.820356e+01,-4.291268e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-4.421561,6.771150e-3,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,
Ch7=-9.731543,1.489893e-2,7.630155e-8,1.074271e-15,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,
Ch8=-4.44839700e01,2.466375000e06,-5.37886700e03,1.060000000e-02,4.400000000e-03,0.000000000e00,-2.10696761e-01,1.0033179056369,
Ch9=-5.308774e+00,+1.028638e-03,-8.434001e-09,+1.100968e-13,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0.1
CondDepB=0
FilmNo=122201A
[Item]
Depth [m],Temp. [deg C],Sal. [ ],Cond. [mS/cm],EC25 [uS/cm],Density [kg/m^3],SigmaT [ ],Chl-Flu. [ppb],Chl-a [ug/l],Turb-M [FTU],DO [%],Weiss-DO [mg/l],Batt. [V],G&G-DO [mg/l],B&K-DO [mg/l],
1.900,21.074,0.090,0.171,187.188,998.055,-1.953,5.44,5.44,71.63,69.87,6.208,8.16,6.221,6.221,
2.000,21.076,0.090,0.171,187.017,998.055,-1.954,5.42,5.42,70.07,66.60,5.918,8.18,5.931,5.931,
2.100,21.085,0.090,0.171,187.298,998.054,-1.956,5.35,5.35,66.23,70.30,6.248,8.17,6.261,6.261,
2.200,21.091,0.090,0.171,187.315,998.053,-1.957,5.27,5.27,62.17,69.00,6.133,8.16,6.146,6.146,
2.300,21.092,0.090,0.171,187.082,998.053,-1.957,5.25,5.25,65.47,74.55,6.623,8.17,6.638,6.638,
2.400,21.093,0.090,0.171,187.315,998.053,-1.958,5.27,5.27,66.23,71.09,6.317,8.17,6.330,6.330,
2.500,21.092,0.090,0.171,187.171,998.054,-1.957,5.38,5.38,69.10,63.96,5.683,8.16,5.695,5.695,
2.600,21.092,0.090,0.171,187.250,998.054,-1.957,5.40,5.40,69.65,68.13,6.053,8.17,6.066,6.066,
2.700,21.094,0.090,0.171,187.249,998.054,-1.958,5.44,5.44,70.59,67.39,5.987,8.16,6.000,6.000,
2.800,21.093,0.090,0.171,186.976,998.055,-1.958,5.44,5.44,70.87,67.27,5.976,8.18,5.989,5.989,
2.900,21.052,0.089,0.169,184.731,998.064,-1.949,5.46,5.46,72.22,64.39,5.722,8.17,5.734,5.735,
3.000,21.032,0.089,0.168,184.465,998.068,-1.945,5.45,5.45,72.10,72.05,6.405,8.17,6.419,6.419,
3.100,21.020,0.089,0.168,184.598,998.071,-1.943,5.43,5.43,70.17,66.36,5.901,8.17,5.914,5.914,
3.200,21.012,0.089,0.169,185.060,998.074,-1.941,5.43,5.43,69.18,63.69,5.665,8.17,5.677,5.677,
3.300,21.009,0.089,0.169,185.392,998.075,-1.940,5.35,5.35,66.86,65.51,5.827,8.16,5.839,5.840,
3.400,21.007,0.089,0.169,185.487,998.076,-1.939,5.37,5.37,66.25,70.59,6.279,8.17,6.293,6.293,
3.500,21.006,0.089,0.169,185.523,998.076,-1.939,5.33,5.33,65.98,71.30,6.343,8.16,6.357,6.357,
3.600,21.007,0.089,0.169,185.529,998.077,-1.939,5.29,5.29,65.79,72.75,6.472,8.17,6.486,6.487,
3.700,21.005,0.090,0.170,185.842,998.078,-1.939,5.32,5.32,66.87,66.98,5.960,8.17,5.973,5.973,
3.800,21.002,0.090,0.170,186.268,998.079,-1.938,5.40,5.40,69.08,66.32,5.902,8.17,5.914,5.915,
3.900,21.001,0.090,0.170,186.494,998.080,-1.938,5.42,5.42,68.49,68.01,6.052,8.17,6.065,6.065,
4.000,21.002,0.090,0.170,186.462,998.080,-1.938,5.45,5.45,71.17,71.90,6.399,8.17,6.412,6.413,
4.100,21.001,0.090,0.170,186.280,998.080,-1.938,5.46,5.46,71.63,64.06,5.701,8.17,5.713,5.713,
4.200,21.002,0.090,0.170,186.658,998.081,-1.938,5.48,5.48,72.29,63.59,5.658,8.17,5.671,5.671,
4.300,21.001,0.090,0.170,186.561,998.081,-1.938,5.49,5.49,73.39,59.85,5.326,8.17,5.337,5.337,
4.400,21.001,0.090,0.170,186.518,998.082,-1.938,5.48,5.48,73.53,64.11,5.704,8.17,5.717,5.717,
4.500,21.001,0.090,0.170,186.596,998.082,-1.938,5.48,5.48,73.84,66.08,5.879,8.17,5.891,5.892,
4.600,21.001,0.090,0.170,186.714,998.083,-1.938,5.49,5.49,73.58,84.74,7.538,8.17,7.555,7.555,
4.700,21.001,0.090,0.170,186.856,998.083,-1.938,5.48,5.48,73.55,79.73,7.094,8.17,7.109,7.109,
4.800,21.001,0.090,0.171,186.953,998.084,-1.938,5.47,5.47,72.93,69.75,6.206,8.16,6.219,6.219,
4.900,21.001,0.090,0.171,187.077,998.084,-1.938,5.47,5.47,70.26,64.31,5.722,8.17,5.734,5.734,
5.000,21.001,0.090,0.171,187.520,998.085,-1.937,5.42,5.42,69.26,70.85,6.304,8.17,6.317,6.318,
5.100,21.001,0.090,0.171,187.633,998.085,-1.937,5.46,5.46,69.90,71.52,6.364,8.17,6.377,6.378,
5.200,21.001,0.091,0.172,188.489,998.086,-1.937,5.40,5.40,69.62,69.40,6.175,8.16,6.188,6.188,
5.300,21.001,0.091,0.172,188.566,998.087,-1.937,5.40,5.40,70.70,72.22,6.426,8.17,6.439,6.440,
5.400,21.001,0.091,0.172,188.574,998.087,-1.937,5.39,5.39,68.94,64.40,5.730,8.17,5.742,5.742,
5.500,21.001,0.091,0.172,189.053,998.088,-1.937,5.38,5.38,68.61,72.82,6.480,8.17,6.494,6.494,
5.600,21.001,0.091,0.173,189.487,998.088,-1.937,5.41,5.41,71.11,64.38,5.728,8.16,5.740,5.741,
5.700,21.001,0.091,0.173,189.169,998.089,-1.937,5.45,5.45,72.77,57.55,5.121,8.16,5.132,5.132,
5.800,21.001,0.091,0.172,189.032,998.089,-1.937,5.48,5.48,73.45,58.46,5.202,8.17,5.213,5.213,
5.900,21.001,0.091,0.172,188.879,998.089,-1.937,5.48,5.48,74.71,56.99,5.071,8.17,5.081,5.082,
6.000,21.001,0.091,0.173,189.142,998.090,-1.937,5.44,5.44,72.82,72.33,6.436,8.18,6.449,6.450,
6.100,21.002,0.091,0.172,189.116,998.090,-1.937,5.43,5.43,71.58,71.30,6.344,8.17,6.357,6.357,
6.200,21.002,0.091,0.172,189.089,998.091,-1.937,5.41,5.41,73.03,65.08,5.790,8.17,5.803,5.803,
6.300,21.001,0.091,0.173,189.236,998.091,-1.937,5.42,5.42,72.05,68.44,6.090,8.18,6.103,6.103,
6.400,21.001,0.091,0.173,189.300,998.092,-1.937,5.42,5.42,72.55,63.36,5.638,8.17,5.650,5.651,
6.500,21.001,0.091,0.173,189.345,998.092,-1.937,5.37,5.37,70.81,67.83,6.036,8.17,6.048,6.049,
6.600,21.001,0.091,0.173,189.202,998.093,-1.937,5.44,5.44,70.87,78.57,6.991,8.17,7.006,7.007,
6.700,21.002,0.091,0.173,189.230,998.093,-1.937,5.50,5.50,73.34,66.63,5.929,8.16,5.941,5.941,
6.800,21.002,0.091,0.172,188.999,998.093,-1.937,5.50,5.50,74.21,63.56,5.655,8.18,5.667,5.668,
6.900,21.002,0.091,0.173,189.289,998.094,-1.937,5.55,5.55,76.91,68.67,6.110,8.16,6.123,6.124,
7.000,21.002,0.091,0.173,189.446,998.094,-1.937,5.55,5.55,76.96,68.79,6.120,8.17,6.133,6.134,
7.100,21.001,0.091,0.173,189.205,998.095,-1.937,5.51,5.51,76.11,68.83,6.124,8.17,6.137,6.137,
7.200,21.001,0.091,0.173,189.518,998.096,-1.937,5.50,5.50,75.64,66.86,5.949,8.17,5.961,5.962,
7.300,21.002,0.092,0.174,190.418,998.096,-1.937,5.51,5.51,75.51,80.89,7.196,8.17,7.212,7.212,
7.400,21.002,0.092,0.174,190.741,998.097,-1.937,5.50,5.50,74.02,70.11,6.237,8.16,6.251,6.251,
7.500,21.002,0.092,0.175,191.821,998.097,-1.936,5.42,5.42,72.24,76.06,6.767,8.17,6.782,6.782,
7.600,21.002,0.092,0.175,191.523,998.098,-1.936,5.38,5.38,71.42,72.82,6.479,8.17,6.493,6.493,
7.700,21.003,0.092,0.175,191.572,998.098,-1.936,5.38,5.38,70.21,69.66,6.199,8.17,6.212,6.212,
7.800,21.002,0.092,0.174,191.213,998.099,-1.936,5.46,5.46,71.93,75.68,6.734,8.17,6.748,6.748,
7.900,21.002,0.092,0.175,191.400,998.099,-1.936,5.45,5.45,70.75,65.45,5.823,8.17,5.836,5.836,
8.000,21.002,0.092,0.175,191.465,998.100,-1.936,5.52,5.52,72.44,64.28,5.720,8.17,5.732,5.732,
8.100,21.002,0.092,0.175,191.381,998.100,-1.936,5.51,5.51,73.11,69.77,6.208,8.17,6.222,6.222,
8.200,21.002,0.093,0.175,192.356,998.101,-1.936,5.53,5.53,73.64,71.76,6.385,8.17,6.398,6.398,
8.300,21.003,0.093,0.177,193.965,998.102,-1.936,5.46,5.46,71.89,70.83,6.302,8.16,6.315,6.315,
8.400,21.003,0.093,0.176,192.912,998.102,-1.936,5.49,5.49,73.44,69.70,6.201,8.16,6.214,6.214,
8.500,21.002,0.093,0.175,192.416,998.102,-1.936,5.52,5.52,74.33,69.55,6.188,8.18,6.202,6.202,
8.600,21.001,0.093,0.175,192.324,998.103,-1.936,5.48,5.48,71.78,69.72,6.203,8.17,6.216,6.216,
8.700,21.004,0.093,0.176,193.379,998.103,-1.936,5.38,5.38,67.89,61.65,5.485,8.16,5.497,5.497,
8.800,21.003,0.093,0.176,192.627,998.103,-1.936,5.37,5.37,68.71,71.50,6.361,8.17,6.374,6.375,
8.900,21.002,0.092,0.175,191.539,998.104,-1.936,5.38,5.38,72.79,74.20,6.601,8.17,6.615,6.616,
9.000,21.002,0.092,0.174,191.318,998.104,-1.936,5.48,5.48,75.84,69.21,6.158,8.18,6.171,6.171,
9.100,21.002,0.092,0.175,191.521,998.105,-1.936,5.50,5.50,74.41,71.48,6.360,8.17,6.373,6.374,
9.200,21.002,0.092,0.175,191.595,998.105,-1.936,5.48,5.48,74.69,73.14,6.507,8.17,6.521,6.522,
9.300,21.002,0.092,0.175,192.083,998.105,-1.936,5.49,5.49,76.06,66.43,5.910,8.17,5.922,5.923,
9.400,21.002,0.092,0.175,191.946,998.106,-1.936,5.48,5.48,76.88,66.71,5.934,8.17,5.947,5.947,
9.500,21.003,0.093,0.177,193.992,998.107,-1.936,5.50,5.50,77.44,73.18,6.510,8.17,6.523,6.524,
9.600,21.003,0.094,0.178,195.180,998.108,-1.935,5.48,5.48,75.73,78.40,6.974,8.17,6.989,6.989,
9.700,21.003,0.094,0.178,194.702,998.108,-1.935,5.54,5.54,76.11,68.59,6.102,8.17,6.115,6.115,
9.800,21.003,0.094,0.177,194.563,998.108,-1.936,5.57,5.57,76.84,64.53,5.740,8.17,5.752,5.753,
9.900,21.003,0.093,0.177,194.165,998.109,-1.936,5.49,5.49,77.56,68.55,6.098,8.16,6.111,6.111,
10.000,21.003,0.094,0.178,195.161,998.110,-1.935,5.48,5.48,77.51,67.53,6.007,8.17,6.020,6.020,
10.100,21.003,0.094,0.177,194.474,998.110,-1.936,5.48,5.48,74.80,66.54,5.920,8.17,5.932,5.932,
10.200,21.003,0.093,0.176,193.501,998.110,-1.936,5.47,5.47,76.62,68.63,6.105,8.18,6.118,6.119,
10.300,21.003,0.093,0.176,193.441,998.110,-1.936,5.46,5.46,76.90,67.45,6.000,8.17,6.013,6.013,
10.400,21.003,0.093,0.177,193.903,998.111,-1.936,5.50,5.50,79.42,68.17,6.065,8.17,6.078,6.078,
10.500,21.003,0.093,0.177,193.622,998.111,-1.936,5.55,5.55,77.85,73.20,6.512,8.17,6.526,6.526,
10.600,21.004,0.093,0.176,193.244,998.111,-1.936,5.53,5.53,76.82,70.24,6.248,8.17,6.262,6.262,
10.700,21.004,0.093,0.176,193.175,998.112,-1.936,5.50,5.50,78.03,69.98,6.225,8.17,6.238,6.238,
10.800,21.004,0.093,0.176,192.745,998.112,-1.936,5.51,5.51,78.71,66.68,5.931,8.17,5.944,5.944,
10.900,21.004,0.093,0.176,193.021,998.113,-1.936,5.51,5.51,76.82,67.10,5.968,8.17,5.981,5.981,
11.000,21.003,0.094,0.179,196.412,998.114,-1.935,5.51,5.51,74.32,73.59,6.545,8.17,6.559,6.560,
11.100,21.004,0.100,0.191,208.959,998.119,-1.931,5.51,5.51,75.47,72.37,6.436,8.17,6.450,6.450,
11.200,21.005,0.102,0.195,213.540,998.121,-1.929,5.50,5.50,75.12,69.80,6.208,8.17,6.221,6.221,
11.300,21.006,0.102,0.195,213.639,998.121,-1.929,5.49,5.49,74.66,64.41,5.728,8.18,5.741,5.741,
11.400,21.006,0.103,0.196,214.491,998.122,-1.929,5.50,5.50,75.26,63.89,5.682,8.17,5.694,5.695,
11.500,21.006,0.116,0.221,242.025,998.132,-1.919,5.49,5.49,75.94,66.78,5.939,8.16,5.951,5.952,
11.600,21.006,0.157,0.300,329.240,998.164,-1.888,5.46,5.46,74.65,72.89,6.480,8.14,6.494,6.495,
11.700,21.006,0.190,0.363,398.401,998.190,-1.862,5.48,5.48,75.91,66.11,5.876,8.17,5.889,5.889,
11.800,21.004,0.238,0.453,497.142,998.227,-1.825,5.48,5.48,77.06,71.71,6.372,8.17,6.385,6.386,
11.900,21.001,0.274,0.520,570.195,998.256,-1.797,5.45,5.45,75.61,70.38,6.253,8.16,6.266,6.266,
12.000,20.987,0.438,0.820,898.877,998.384,-1.669,5.49,5.49,79.12,73.56,6.530,8.18,6.544,6.545,
12.100,20.979,0.561,1.041,1142.322,998.481,-1.573,5.48,5.48,78.81,68.78,6.102,8.18,6.115,6.115,
12.200,20.967,0.709,1.302,1429.071,998.596,-1.458,5.47,5.47,77.62,73.26,6.495,8.16,6.509,6.510,
12.300,20.940,0.892,1.620,1778.971,998.741,-1.314,5.40,5.40,74.66,66.51,5.893,8.17,5.905,5.906,
12.400,20.926,1.111,1.998,2194.922,998.912,-1.143,5.37,5.37,72.65,66.68,5.902,8.16,5.915,5.915,
12.500,20.890,1.340,2.384,2621.344,999.094,-0.962,5.34,5.34,74.11,75.34,6.661,8.18,6.675,6.676,
12.600,20.879,1.544,2.726,2998.309,999.252,-0.805,5.31,5.31,74.71,76.98,6.800,8.17,6.814,6.815,
12.700,20.835,2.099,3.642,4009.404,999.683,-0.373,5.26,5.26,72.90,67.66,5.961,8.17,5.974,5.974,
12.800,20.815,2.261,3.904,4299.441,999.810,-0.247,5.23,5.23,71.23,66.20,5.829,8.17,5.842,5.842,
12.900,20.771,2.647,4.524,4988.125,1000.113,0.056,5.23,5.23,70.42,68.72,6.043,8.17,6.056,6.056,
13.000,20.750,2.907,4.939,5447.992,1000.316,0.258,5.20,5.20,69.27,69.82,6.133,8.16,6.146,6.146,
13.100,20.729,3.290,5.543,6118.374,1000.611,0.553,5.18,5.18,69.19,74.21,6.507,8.16,6.521,6.521,
13.200,20.670,3.752,6.260,6919.413,1000.974,0.915,5.11,5.11,68.38,68.08,5.960,8.17,5.973,5.973,
13.300,20.649,3.883,6.462,7146.374,1001.079,1.019,5.10,5.10,67.36,65.23,5.708,8.17,5.720,5.720,
13.400,20.628,4.369,7.212,7979.435,1001.452,1.392,5.02,5.02,66.45,72.73,6.349,8.17,6.363,6.363,
13.500,20.598,5.059,8.263,9149.225,1001.981,1.921,4.94,4.94,65.86,72.74,6.328,8.17,6.342,6.342,
13.600,20.487,6.161,9.902,10993.251,1002.839,2.779,4.83,4.83,63.20,70.52,6.103,8.16,6.117,6.117,
13.700,20.427,6.393,10.234,11379.189,1003.029,2.968,4.79,4.79,64.15,72.30,6.255,8.14,6.269,6.269,
13.800,20.385,6.571,10.489,11674.526,1003.173,3.112,4.73,4.73,63.42,74.37,6.432,8.17,6.446,6.446,
13.900,20.329,7.295,11.543,12864.669,1003.734,3.672,4.67,4.67,61.85,64.32,5.546,8.16,5.558,5.558,
14.000,20.280,8.229,12.890,14384.106,1004.451,4.389,4.62,4.62,60.84,74.82,6.420,8.17,6.434,6.434,
14.100,20.118,9.754,15.031,16839.501,1005.642,5.580,4.48,4.48,59.87,76.48,6.518,8.17,6.532,6.532,
14.200,20.044,10.580,16.174,18153.850,1006.284,6.221,4.44,4.44,59.37,72.05,6.118,8.17,6.132,6.132,
14.300,19.893,12.046,18.166,20464.877,1007.427,7.364,4.28,4.28,57.83,81.09,6.842,8.17,6.857,6.857,
14.400,19.706,13.997,20.765,23502.255,1008.947,8.883,4.16,4.16,56.12,73.93,6.183,8.17,6.197,6.196,
14.500,19.602,14.772,21.767,24700.557,1009.558,9.494,4.10,4.10,55.12,73.67,6.144,8.16,6.157,6.157,
14.600,19.390,16.425,23.873,27234.766,1010.859,10.794,3.89,3.89,54.44,66.67,5.527,8.17,5.539,5.538,
14.700,19.238,18.333,26.305,30123.386,1012.341,12.276,3.74,3.74,54.05,66.58,5.476,8.17,5.487,5.487,
14.800,19.115,19.751,28.077,32252.796,1013.446,13.381,3.65,3.65,57.01,71.03,5.808,8.17,5.821,5.820,
14.900,18.747,24.247,33.548,38899.182,1016.948,16.883,3.43,3.43,63.14,76.21,6.125,8.17,6.137,6.137,
15.000,18.450,27.764,37.666,44007.335,1019.698,19.633,3.77,3.77,83.20,80.20,6.351,8.17,6.364,6.363,
15.100,18.215,28.331,38.162,44857.863,1020.187,20.122,4.61,4.61,127.66,75.25,5.958,8.17,5.969,5.969,
15.200,17.982,29.065,38.851,45944.374,1020.803,20.737,5.50,5.50,171.78,74.74,5.902,8.16,5.913,5.913,
15.300,17.943,29.247,39.036,46210.248,1020.952,20.885,5.53,5.53,173.90,73.86,5.828,8.16,5.839,5.839,
15.400,17.913,29.350,39.134,46362.464,1021.038,20.971,5.86,5.86,192.75,69.86,5.512,8.16,5.523,5.523,
15.500,17.906,29.366,39.147,46386.387,1021.052,20.985,5.97,5.97,199.08,76.42,6.032,8.17,6.043,6.043,
15.600,17.903,29.383,39.166,46411.847,1021.067,20.999,6.03,6.03,203.40,78.01,6.159,8.16,6.170,6.170,
15.700,17.904,29.401,39.188,46436.528,1021.080,21.012,5.88,5.88,196.56,74.45,5.881,8.17,5.892,5.892,
15.800,17.904,29.411,39.199,46450.688,1021.088,21.020,5.75,5.75,187.71,79.57,6.287,8.18,6.299,6.299,
15.900,17.902,29.410,39.197,46450.551,1021.089,21.020,5.92,5.92,197.39,80.57,6.367,8.16,6.379,6.379,
16.000,17.902,29.410,39.197,46450.554,1021.089,21.020,6.02,6.02,205.06,68.69,5.429,8.16,5.439,5.439,
16.100,17.899,29.410,39.195,46451.106,1021.090,21.020,6.26,6.26,217.96,73.40,5.801,8.17,5.812,5.812,
16.200,17.899,29.409,39.193,46448.752,1021.089,21.019,6.36,6.36,220.42,82.10,6.488,8.16,6.500,6.500,
16.300,17.898,29.408,39.192,46448.599,1021.090,21.019,6.35,6.35,222.47,82.11,6.490,8.17,6.502,6.502,
16.400,17.898,29.408,39.192,46448.691,1021.090,21.019,6.36,6.36,223.24,75.63,5.977,8.17,5.988,5.988,
16.500,17.897,29.409,39.192,46450.168,1021.092,21.020,6.37,6.37,222.11,79.06,6.249,8.17,6.260,6.260,
16.600,17.898,29.407,39.190,46446.623,1021.090,21.018,6.32,6.32,217.32,79.03,6.246,8.17,6.258,6.258,
16.700,17.898,29.406,39.189,46445.467,1021.090,21.017,6.18,6.18,212.36,67.90,5.367,8.17,5.377,5.377,
16.800,17.899,29.405,39.188,46443.464,1021.089,21.016,6.08,6.08,209.56,78.70,6.220,8.17,6.232,6.231,
16.900,17.899,29.404,39.186,46442.317,1021.089,21.016,6.09,6.09,207.23,72.71,5.748,8.17,5.758,5.758,
17.000,17.899,29.403,39.186,46441.744,1021.089,21.015,6.13,6.13,211.16,72.50,5.732,8.17,5.742,5.742,
17.100,17.898,29.402,39.184,46439.342,1021.088,21.014,6.37,6.37,225.02,75.17,5.944,8.17,5.955,5.955,
17.200,17.898,29.406,39.190,46446.253,1021.092,21.018,6.49,6.49,229.86,75.94,6.005,8.17,6.016,6.016,
17.300,17.901,29.425,39.214,46472.148,1021.106,21.031,7.16,7.16,232.47,69.37,5.487,8.17,5.497,5.497,
17.400,17.909,29.427,39.224,46473.894,1021.107,21.031,6.47,6.47,224.66,80.72,6.385,8.17,6.397,6.397,
